id;firmbr;firm;brand;city;year;quarter;share;price;sugar;mushy;z1;z2;z3;z4;z5;z6;z7;z8;z9;z10;z11;z12;z13;z14;z15;z16;z17;z18;z19;z20
104501880;1045;1;45;1;88;2;0.0105;0.147;14;0;0.159;0.006;-3.176;0.106;-0.074;-0.021;-2.154;0.236;-0.28;0.493;4.528;0.108;-0.026;0.122;0.201;0.123;0.136;0.11;0.096;0.106
200501880;2005;2;5;1;88;2;0.0591;0.099;1;0;0.353;0.03;1.095;0.289;-0.156;0.002;7.047;0.453;0.144;0.752;3.98;0.069;-0.03;0.057;0.011;-0.008;0.047;0.066;0.07;0.062
200801880;2008;2;8;1;88;2;0.013;0.12;11;0;0.224;0.019;-0.529;0.113;-0.106;-0.011;-0.955;0.228;-0.106;0.538;5.062;0.096;-0.025;0.074;0.07;0.051;0.108;0.098;0.097;0.089
201501880;2015;2;15;1;88;2;0.0078;0.072;4;1;0.147;0.025;-0.836;-0.103;-0.105;0.021;3.466;-0.383;0.456;0.424;5.018;-0.017;-0.026;0.02;0.03;0.055;0.11;0.029;0.01;0.042
201601880;2016;2;16;1;88;2;0.0179;0.139;3;1;0.233;0.007;1.018;-0.32;-0.118;-0.04;6.005;-0.69;-0.655;0.552;5.317;-0.037;-0.017;0.108;0.121;0.108;0.115;0.115;0.096;0.108
201901880;2019;2;19;1;88;2;0.004;0.15;13;0;0.2;0.009;-2.359;0.15;-0.094;-0.028;-2.227;0.282;-0.413;0.51;4.523;0.117;-0.024;0.101;0.131;0.053;0.117;0.125;0.058;0.113
202601880;2026;2;26;1;88;2;0.0056;0.153;13;0;0.204;0.008;-2.433;0.16;-0.095;-0.031;-2.347;0.294;-0.468;0.512;4.474;0.12;-0.023;0.127;0.098;0.191;0.135;0.095;0.156;0.114
202801880;2028;2;28;1;88;2;0.0115;0.21;16;1;0.189;-0.057;-6.719;-0.138;-0.083;-0.087;-5.413;-0.459;-1.49;0.437;0.845;-0.102;-0.001;0.185;0.229;0.214;0.233;0.172;0.2;0.16
204001880;2040;2;40;1;88;2;0.0013;0.139;10;0;0.263;0.02;-0.351;0.209;-0.123;-0.029;-1.004;0.336;-0.425;0.57;4.95;0.111;-0.023;0.092;0.148;0.04;0.102;0.093;0.109;0.11
204801880;2048;2;48;1;88;2;0.0006;0.162;3;0;0.284;0.02;1.191;0.357;-0.133;-0.078;5.877;0.564;-1.369;0.631;4.689;0.088;-0.015;0.125;0.194;0.271;0.144;0.134;0.114;0.129
300601880;3006;3;6;1;88;2;0.0071;0.14;20;1;0.104;-0.016;-8.757;0.138;0.056;0.005;0.348;-0.026;0.203;0.271;0.189;0.002;-0.013;0.105;0.03;0.135;0.146;0.098;0.043;0.104
301401880;3014;3;14;1;88;2;0.0054;0.154;7;0;0.288;0.019;0.305;0.324;-0.133;-0.056;0.947;0.481;-0.947;0.618;4.788;0.106;-0.019;0.112;0.156;0.136;0.115;0.128;0.154;0.118
400201880;4002;4;2;1;88;2;0.0045;0.136;14;0;0.133;0.008;-3.054;0.07;-0.062;-0.013;-1.654;0.194;-0.127;0.487;4.708;0.096;-0.027;0.082;0.118;0.077;0.112;0.095;0.105;0.105
401001880;4010;4;10;1;88;2;0.0067;0.11;6;0;0.328;0.03;0.718;0.218;-0.15;-0.009;1.649;0.342;-0.079;0.679;5.134;0.083;-0.027;0.055;0.109;0.129;0.077;0.067;0.044;0.086
401201880;4012;4;12;1;88;2;0.0083;0.104;12;0;0.157;0.014;-1.192;0.046;-0.073;-0.002;-0.76;0.153;0.049;0.505;5.009;0.079;-0.025;0.056;0.044;0.049;0.116;0.058;0.035;0.067
601801880;6018;6;18;1;88;2;0.0035;0.127;0;0;0.303;0.024;1.977;0.342;-0.14;-0.03;9.673;0.548;-0.461;0.668;4.496;0.079;-0.024;0.094;0.125;0.1;0.156;0.088;0.155;0.092
100403880;1004;1;4;3;88;2;0.0059;0.068;2;1;-0.048;0.014;-1.026;-0.463;-0.369;-0.02;0.261;-0.395;-0.326;0.169;0.297;0.073;0.003;0.012;0.073;0.05;0.018;0.022;-0.002;0.042
100603880;1006;1;6;3;88;2;0.022;0.132;18;1;-0.268;-0.033;-17.767;-0.393;0.082;0.005;1.952;0.096;0.132;-0.141;-3.531;-0.252;0.017;0.075;-0.005;0.119;0.106;0.103;0.089;0.099
100703880;1007;1;7;3;88;2;0.0029;0.105;4;1;-0.062;0.025;-0.89;-0.432;-0.362;-0.036;-0.514;-0.393;-0.583;0.214;0.645;0.13;0.007;0.068;0.131;0.044;0.084;0.068;0.025;0.07
100903880;1009;1;9;3;88;2;0.0011;0.128;3;0;-0.026;0.022;-1.06;-0.004;-0.371;-0.048;0.232;0.06;-0.779;0.563;-1.029;-0.1;-0.013;0.096;0.203;0.03;0.11;0.091;0.073;0.097
101103880;1011;1;11;3;88;2;0.017;0.142;12;0;-0.042;0.018;-7;-0.012;-0.34;-0.05;-3.873;0.062;-0.811;0.562;7.508;-0.094;-0.014;0.084;0.171;0.175;0.048;0.099;0.147;0.108
101303880;1013;1;13;3;88;2;0.0243;0.143;14;0;-0.059;0.016;-9.063;-0.001;-0.324;-0.048;-4.496;0.061;-0.776;0.542;9.027;-0.086;-0.012;0.096;0.162;0.102;0.125;0.105;0.079;0.112
101703880;1017;1;17;3;88;2;0.0067;0.139;3;1;-0.038;0.038;-1.051;-0.421;-0.373;-0.053;-0.04;-0.412;-0.872;0.228;0.308;0.169;0.009;0.1;0.227;0.195;0.119;0.097;0.064;0.114
103003880;1030;1;30;3;88;2;0.0067;0.139;4;0;-0.024;0.022;-1.475;-0.006;-0.369;-0.053;-0.249;0.061;-0.87;0.574;-0.118;-0.103;-0.018;0.109;0.046;0.069;0.163;0.105;0.146;0.106
104503880;1045;1;45;3;88;2;0.0085;0.144;14;0;-0.057;0.016;-9.066;-0.002;-0.325;-0.049;-4.513;0.062;-0.791;0.544;9.081;-0.087;-0.013;0.109;0.058;0.144;0.123;0.101;0.12;0.114
200503880;2005;2;5;3;88;2;0.0257;0.105;1;0;-0.031;0.022;-0.502;0;-0.374;-0.036;1.164;0.058;-0.585;0.536;-2.653;-0.093;-0.004;0.078;-0.012;0.053;0.098;0.065;0.116;0.057
200803880;2008;2;8;3;88;2;0.0098;0.115;11;0;-0.062;0.015;-5.994;-0.011;-0.337;-0.038;-3.38;0.061;-0.606;0.539;6.225;-0.09;-0.005;0.077;0.044;0.066;0.036;0.08;0.065;0.086
201503880;2015;2;15;3;88;2;0.0025;0.12;4;1;-0.057;0.03;-0.951;-0.425;-0.365;-0.043;-0.499;-0.399;-0.7;0.224;0.627;0.149;0.008;0.116;0.058;0.078;0.131;0.076;0.06;0.081
201603880;2016;2;16;3;88;2;0.0119;0.108;3;1;-0.048;0.028;-0.959;-0.438;-0.369;-0.038;-0.092;-0.402;-0.623;0.206;0.392;0.126;0.007;0.054;0.085;0.033;0.138;0.076;0.119;0.074
201903880;2019;2;19;3;88;2;0.0107;0.11;13;0;-0.088;0.012;-7.933;-0.002;-0.317;-0.034;-3.943;0.06;-0.537;0.508;7.494;-0.081;-0.002;0.078;0.116;0.078;0.048;0.073;0.074;0.071
202603880;2026;2;26;3;88;2;0.0155;0.111;13;0;-0.088;0.012;-7.934;-0.002;-0.317;-0.034;-3.945;0.06;-0.539;0.509;7.5;-0.081;-0.002;0.055;0.057;0.032;0.075;0.06;-0.005;0.083
202803880;2028;2;28;3;88;2;0.0526;0.161;16;1;-0.239;-0.028;-11.139;-0.339;-0.082;-0.021;-0.81;-0.077;-0.296;0.049;0.458;-0.063;0.019;0.125;0.012;0.147;0.13;0.115;0.086;0.128
204003880;2040;2;40;3;88;2;0.003;0.093;10;0;-0.078;0.013;-5.062;-0.01;-0.335;-0.028;-2.924;0.06;-0.44;0.518;5.114;-0.087;0.001;0.075;0.004;0.077;0.053;0.047;0.047;0.055
204803880;2048;2;48;3;88;2;0.0047;0.076;3;0;-0.047;0.016;-1.032;0;-0.366;-0.022;0.098;0.058;-0.348;0.515;-0.676;-0.087;0.005;0.034;0.007;0.109;0.012;0.048;-0.02;0.039
300603880;3006;3;6;3;88;2;0.0373;0.104;20;1;-0.339;-0.023;-25.883;-0.474;0.4;0.036;8.438;0.414;0.598;-0.372;-9.008;-0.459;0.015;0.066;0.014;0.05;0.036;0.075;0.07;0.06
301403880;3014;3;14;3;88;2;0.0291;0.165;7;0;-0.014;0.02;-3.143;-0.012;-0.365;-0.066;-1.728;0.063;-1.083;0.595;2.901;-0.107;-0.03;0.135;0.068;0.137;0.114;0.152;0.09;0.13
400203880;4002;4;2;3;88;2;0.0113;0.17;14;0;-0.028;0.019;-9.116;-0.008;-0.337;-0.062;-4.737;0.062;-1.018;0.577;9.794;-0.095;-0.025;0.134;0.183;0.143;0.143;0.154;0.181;0.137
401003880;4010;4;10;3;88;2;0.0071;0.078;6;0;-0.061;0.014;-2.27;-0.005;-0.355;-0.022;-1.285;0.059;-0.35;0.519;1.817;-0.088;0.004;0.037;0.07;0.13;-0.002;0.045;0.039;0.037
401203880;4012;4;12;3;88;2;0.015;0.1;12;0;-0.089;0.012;-6.901;-0.006;-0.321;-0.03;-3.6;0.06;-0.476;0.507;6.638;-0.082;0;0.056;0.107;0.029;0.084;0.052;0.169;0.058
601803880;6018;6;18;3;88;2;0.007;0.141;0;0;-0.023;0.023;-0.124;-0.005;-0.376;-0.055;1.816;0.06;-0.898;0.563;-4.033;-0.101;-0.02;0.118;0.199;0.098;0.086;0.11;0.127;0.107
100404880;1004;1;4;4;88;2;0.021;0.109;2;1;0.16;-0.078;0.741;0.038;-0.324;-0.033;3.818;-0.59;-0.511;0.105;2.012;-0.222;-0.007;0.05;0.13;0.117;0.06;0.064;0.107;0.076
100604880;1006;1;6;4;88;2;0.0526;0.098;18;1;0.074;-0.075;-9.27;0.12;-0.059;-0.005;-1.687;-0.1;-0.017;-0.233;-7.405;-0.54;0.001;0.044;0.033;0.011;0.018;0.065;0.063;0.059
100704880;1007;1;7;4;88;2;0.0281;0.132;4;1;0.162;-0.081;1.363;0.084;-0.32;-0.051;2.257;-0.586;-0.85;0.103;1.737;-0.255;-0.003;0.104;0.009;0.138;0.077;0.082;0.094;0.103
100904880;1009;1;9;4;88;2;0.0381;0.073;3;0;0.15;-0.055;0.502;0.051;-0.335;-0.009;2.484;0.206;-0.099;0.168;0.271;-0.006;-0.009;0.042;0.052;0.057;0.047;0.036;-0.05;0.043
101104880;1011;1;11;4;88;2;0.0096;0.204;12;0;0.164;-0.095;-1.229;-0.045;-0.312;-0.108;-3.967;0.249;-1.86;0.128;0.25;0.092;0.003;0.176;0.165;0.113;0.169;0.182;0.227;0.16
101304880;1013;1;13;4;88;2;0.0096;0.162;14;0;0.177;-0.096;-2.123;-0.04;-0.298;-0.068;-4.655;0.218;-1.146;0.113;0.068;0.092;-0.004;0.136;0.16;0.153;0.144;0.112;0.082;0.139
101704880;1017;1;17;4;88;2;0.0733;0.108;3;1;0.163;-0.077;1.118;0.063;-0.322;-0.031;2.953;-0.574;-0.491;0.098;1.856;-0.226;-0.007;0.05;0.058;0.107;0.066;0.074;0.101;0.076
103004880;1030;1;30;4;88;2;0.0005;0.176;4;0;0.146;-0.085;0.873;0.029;-0.327;-0.09;2.263;0.267;-1.553;0.156;1.096;0.055;0;0.155;0.074;0.159;0.156;0.147;0.192;0.141
104504880;1045;1;45;4;88;2;0.0029;0.145;14;0;0.179;-0.091;-2.062;-0.034;-0.293;-0.055;-4.458;0.207;-0.902;0.11;0.202;0.085;-0.007;0.102;0.13;0.091;0.101;0.105;0.119;0.111
200504880;2005;2;5;4;88;2;0.0388;0.104;1;0;0.141;-0.072;0.08;0.079;-0.334;-0.03;4.352;0.238;-0.467;0.17;0.058;0.014;-0.008;0.066;0.06;0.103;0.088;0.071;0.125;0.07
200804880;2008;2;8;4;88;2;0.0229;0.132;11;0;0.175;-0.084;-0.375;-0.022;-0.311;-0.048;-2.79;0.209;-0.794;0.134;1.37;0.055;-0.008;0.098;0.021;0.099;0.054;0.104;0.155;0.103
201504880;2015;2;15;4;88;2;0.0028;0.099;4;1;0.168;-0.075;1.349;0.091;-0.319;-0.024;2.098;-0.548;-0.368;0.086;1.693;-0.231;-0.008;0.068;0.115;-0.003;0.067;0.074;0.057;0.06
201604880;2016;2;16;4;88;2;0.0095;0.151;3;1;0.158;-0.079;1.16;0.064;-0.322;-0.069;3.195;-0.62;-1.172;0.114;1.946;-0.268;0.001;0.086;0.135;0.131;0.124;0.113;0.197;0.115
201904880;2019;2;19;4;88;2;0.0676;0.095;13;0;0.177;-0.068;-1.392;-0.01;-0.278;-0.022;-3.472;0.174;-0.326;0.102;0.744;0.057;-0.011;0.061;0.113;0.083;0.027;0.073;0.082;0.048
202604880;2026;2;26;4;88;2;0.005;0.143;13;0;0.179;-0.09;-1.414;-0.032;-0.301;-0.055;-3.958;0.209;-0.907;0.119;0.681;0.076;-0.007;0.095;0.102;0.098;0.063;0.1;0.076;0.121
202804880;2028;2;28;4;88;2;0.0203;0.22;16;1;0.158;-0.097;-5.343;0.237;-0.269;-0.11;-5.706;-0.473;-1.89;0.04;-4.328;-0.531;0.015;0.192;0.259;0.215;0.176;0.17;0.254;0.188
204004880;2040;2;40;4;88;2;0.0087;0.145;10;0;0.168;-0.088;-0.059;-0.018;-0.317;-0.059;-2.254;0.22;-0.985;0.141;1.412;0.053;-0.006;0.109;0.162;0.117;0.112;0.116;0.213;0.106
204804880;2048;2;48;4;88;2;0.0043;0.126;3;0;0.145;-0.08;0.643;0.052;-0.331;-0.047;2.846;0.24;-0.779;0.166;0.671;0.022;-0.007;0.069;0.067;0.064;0.127;0.088;0.148;0.098
300604880;3006;3;6;4;88;2;0.0377;0.11;20;1;0.076;-0.084;-11.745;0.134;-0.018;-0.002;-0.978;-0.049;0.046;-0.292;-9.542;-0.575;0.005;0.059;0.053;0.103;0.105;0.078;0.032;0.072
301404880;3014;3;14;4;88;2;0.0552;0.157;7;0;0.154;-0.088;0.618;0.004;-0.325;-0.071;-0.218;0.239;-1.196;0.154;1.286;0.043;-0.004;0.125;0.193;0.085;0.14;0.112;0.122;0.121
400204880;4002;4;2;4;88;2;0.0234;0.15;14;0;0.179;-0.093;-2.077;-0.036;-0.295;-0.059;-4.519;0.211;-0.975;0.111;0.168;0.088;-0.006;0.104;0.184;0.091;0.115;0.115;0.12;0.106
401004880;4010;4;10;4;88;2;0.0175;0.105;6;0;0.158;-0.071;0.758;0.02;-0.328;-0.031;0.463;0.211;-0.496;0.16;1.293;0.014;-0.009;0.079;0.071;0.128;0.056;0.076;0.04;0.071
401204880;4012;4;12;4;88;2;0.0191;0.11;12;0;0.181;-0.075;-0.779;-0.019;-0.299;-0.032;-3.19;0.192;-0.512;0.121;1.189;0.056;-0.01;0.074;0.021;0.067;0.092;0.065;0.149;0.076
601804880;6018;6;18;4;88;2;0.0326;0.119;0;0;0.14;-0.077;-0.253;0.095;-0.332;-0.041;5.389;0.255;-0.667;0.167;0.252;0.029;-0.007;0.101;0.064;0.102;0.092;0.096;0.108;0.085
100405880;1004;1;4;5;88;2;0.0019;0.101;2;1;1.063;0.023;-1.41;-0.184;-0.409;-0.036;1.627;-0.684;-0.586;-0.383;0.623;-0.672;0.015;0.051;0.073;0.049;0.09;0.053;0.052;0.078
100605880;1006;1;6;5;88;2;0.0053;0.142;18;1;0.69;0.006;0.465;-0.121;-0.133;-0.017;-2.206;-0.081;-0.204;-0.538;-10.612;-0.732;0.027;0.109;0.108;0.157;0.131;0.12;0.124;0.108
100705880;1007;1;7;5;88;2;0.0021;0.146;4;1;1.061;0.055;1.561;-0.18;-0.4;-0.069;0.306;-0.697;-1.163;-0.375;-0.661;-0.668;0.025;0.118;-0.004;0.05;0.13;0.086;0.108;0.123
100905880;1009;1;9;5;88;2;0.0318;0.06;3;0;1.036;0.013;0.832;-0.008;-0.392;-0.01;0.612;0.038;-0.129;-0.328;-1.272;0.008;0.012;0.01;0.049;-0.063;0.036;0.024;0.041;0.022
101105880;1011;1;11;5;88;2;0.036;0.193;12;0;1.005;-0.045;7.915;-0.01;-0.355;-0.087;-4.426;0.038;-1.46;-0.283;-3.049;-0.006;0.013;0.155;0.218;0.138;0.159;0.166;0.149;0.147
101305880;1013;1;13;5;88;2;0.0156;0.105;14;0;0.899;0.014;6.013;-0.012;-0.277;-0.029;-4.025;0.018;-0.446;-0.283;-3.631;-0.008;0.015;0.079;0.122;0.077;0.039;0.062;0.066;0.072
101705880;1017;1;17;5;88;2;0.018;0.135;3;1;1.056;0.05;0.071;-0.181;-0.404;-0.061;1.05;-0.702;-1.026;-0.378;0.001;-0.676;0.022;0.116;0.037;0.101;0.066;0.109;0.092;0.087
103005880;1030;1;30;5;88;2;0.0036;0.114;4;0;1.019;0.02;1.954;-0.001;-0.39;-0.044;0.19;0.046;-0.729;-0.325;-1.984;0.008;0.017;0.091;0.176;0.063;0.115;0.085;0.096;0.081
104505880;1045;1;45;5;88;2;0.0052;0.159;14;0;0.976;-0.013;7.393;-0.013;-0.325;-0.059;-4.873;0.028;-0.966;-0.281;-3.285;-0.01;0.019;0.123;0.092;0.076;0.099;0.127;0.092;0.125
200505880;2005;2;5;5;88;2;0.0119;0.092;1;0;1.012;0.018;-2.531;0.002;-0.404;-0.03;2.293;0.049;-0.479;-0.347;-0.324;0.013;0.015;0.077;0.131;0.027;0.057;0.049;0.103;0.062
200805880;2008;2;8;5;88;2;0.0107;0.107;11;0;1.008;0.015;7.362;-0.013;-0.332;-0.035;-3.554;0.026;-0.559;-0.278;-3.041;-0.006;0.016;0.081;0.033;0.026;0.05;0.062;0.081;0.069
201505880;2015;2;15;5;88;2;0.0015;0.102;4;1;1.09;0.023;1.856;-0.201;-0.397;-0.036;0.063;-0.643;-0.587;-0.376;-0.7;-0.64;0.016;0.062;0.111;0.046;0.039;0.067;0.147;0.069
201605880;2016;2;16;5;88;2;0.0133;0.133;3;1;1.057;0.048;0.084;-0.181;-0.404;-0.059;1.037;-0.7;-0.997;-0.378;-0.002;-0.675;0.022;0.113;0.025;0.159;0.078;0.098;0.01;0.096
201905880;2019;2;19;5;88;2;0.1409;0.091;13;0;0.916;0.017;6.378;-0.012;-0.282;-0.024;-3.747;0.018;-0.374;-0.276;-3.354;-0.007;0.013;0.043;0.083;0.084;0.05;0.045;0.08;0.046
202605880;2026;2;26;5;88;2;0.0117;0.14;13;0;0.985;-0.001;7.461;-0.013;-0.326;-0.05;-4.413;0.027;-0.813;-0.28;-3.241;-0.009;0.018;0.098;0.048;0.12;0.068;0.096;0.168;0.104
202805880;2028;2;28;5;88;2;0.0107;0.186;16;1;0.907;0.002;6.04;-0.205;-0.276;-0.058;-4.849;-0.348;-0.927;-0.389;-6.937;-0.56;0.034;0.145;0.237;0.091;0.152;0.148;0.213;0.147
204005880;2040;2;40;5;88;2;0.0058;0.135;10;0;1.024;0.002;7.259;-0.012;-0.355;-0.052;-3.295;0.033;-0.86;-0.288;-3.077;-0.004;0.017;0.099;0.09;0.127;0.098;0.094;0.122;0.099
204805880;2048;2;48;5;88;2;0.0033;0.102;3;0;1.019;0.02;0.615;-0.001;-0.395;-0.036;0.845;0.046;-0.588;-0.332;-1.488;0.009;0.017;0.066;0.066;0.097;0.088;0.069;0.047;0.074
300605880;3006;3;6;5;88;2;0.0097;0.127;20;1;0.651;0.003;-3.729;-0.019;-0.027;-0.002;0.039;0.059;0.065;-0.673;-14.793;-0.869;0.024;0.092;0.107;0.123;0.082;0.092;0.111;0.083
301405880;3014;3;14;5;88;2;0.03;0.139;7;0;1.022;0.007;5.209;-0.006;-0.376;-0.059;-1.707;0.043;-0.977;-0.306;-2.902;0.002;0.017;0.135;0.029;0.112;0.098;0.103;0.064;0.101
400205880;4002;4;2;5;88;2;0.0082;0.156;14;0;0.974;-0.011;7.34;-0.013;-0.324;-0.057;-4.838;0.028;-0.935;-0.281;-3.305;-0.01;0.019;0.123;0.154;0.116;0.088;0.112;0.137;0.123
401005880;4010;4;10;5;88;2;0.0045;0.107;6;0;1.032;0.018;4.399;-0.008;-0.378;-0.039;-1.154;0.039;-0.624;-0.31;-2.548;0.003;0.017;0.042;0.102;0.059;0.042;0.064;0.041;0.086
401205880;4012;4;12;5;88;2;0.0054;0.142;12;0;1.005;-0.002;7.654;-0.013;-0.339;-0.053;-4.125;0.03;-0.868;-0.282;-3.148;-0.008;0.018;0.106;0.03;0.17;0.147;0.106;0.198;0.117
601805880;6018;6;18;5;88;2;0.0087;0.151;0;0;1.002;0.044;-4.168;0.019;-0.403;-0.074;3.466;0.063;-1.251;-0.346;0.239;0.016;0.021;0.106;0.207;0.14;0.077;0.115;0.142;0.125
100407880;1004;1;4;7;88;2;0.0489;0.089;2;1;-0.292;-0.052;2.579;-0.32;-0.336;-0.013;4.81;-0.627;-0.153;-0.486;-0.635;-0.603;0.013;0.071;0.064;0.055;0.056;0.068;0.04;0.05
100607880;1006;1;6;7;88;2;0.213;0.105;18;1;-0.421;-0.035;0.793;-0.62;-0.285;-0.03;-5.579;-0.33;-0.471;-0.502;-9.317;-0.527;0.018;0.061;0.046;0.087;0.067;0.071;0.038;0.049
100707880;1007;1;7;7;88;2;0.0564;0.112;4;1;-0.302;-0.053;3.581;-0.32;-0.335;-0.035;2.867;-0.619;-0.55;-0.485;-1.888;-0.59;0.017;0.068;0.133;0.1;0.063;0.067;0.03;0.082
100907880;1009;1;9;7;88;2;0.0023;0.135;3;0;-0.299;-0.05;4.166;0.013;-0.338;-0.059;4.621;0.38;-0.992;-0.466;-2.021;-0.09;0.02;0.121;0.145;0.124;0.101;0.106;0.081;0.102
101107880;1011;1;11;7;88;2;0.0502;0.171;12;0;-0.313;-0.058;3.25;0.007;-0.332;-0.089;-4.468;0.313;-1.541;-0.463;-5.659;-0.106;0.023;0.132;0.07;0.143;0.115;0.139;0.281;0.13
101307880;1013;1;13;7;88;2;0.035;0.087;14;0;-0.292;-0.03;3.03;0.136;-0.306;-0.02;-4.281;0.2;-0.298;-0.462;-6.331;-0.116;0.016;0.03;0.079;0.071;0.061;0.046;0.011;0.054
101707880;1017;1;17;7;88;2;0.0109;0.124;3;1;-0.301;-0.053;3.235;-0.318;-0.336;-0.047;4.094;-0.662;-0.761;-0.48;-1.388;-0.586;0.019;0.069;0.077;0.1;0.115;0.091;0.142;0.086
103007880;1030;1;30;7;88;2;0.043;0.099;4;0;-0.291;-0.059;4.115;-0.002;-0.339;-0.021;3.166;0.346;-0.288;-0.463;-2.616;-0.078;0.016;0.056;0.002;0.043;0.128;0.081;0.005;0.067
104507880;1045;1;45;7;88;2;0.0144;0.125;14;0;-0.311;-0.057;3.03;0.1;-0.32;-0.045;-4.825;0.24;-0.726;-0.466;-6.379;-0.12;0.02;0.101;0.071;-0.016;0.1;0.083;0.107;0.085
200507880;2005;2;5;7;88;2;0.0298;0.122;1;0;-0.298;-0.055;3.797;0.024;-0.338;-0.044;6.933;0.387;-0.706;-0.467;-1.299;-0.088;0.018;0.094;0.059;0.175;0.092;0.098;0.025;0.085
200807880;2008;2;8;7;88;2;0.0182;0.115;11;0;-0.3;-0.054;4.227;0.053;-0.329;-0.038;-3.068;0.268;-0.611;-0.464;-5.387;-0.106;0.018;0.073;0.014;0.137;0.09;0.085;0.024;0.087
201507880;2015;2;15;7;88;2;0.0039;0.099;4;1;-0.3;-0.051;3.512;-0.328;-0.334;-0.024;2.732;-0.595;-0.346;-0.489;-1.824;-0.593;0.015;0.071;0.081;0.089;0.119;0.069;0.05;0.073
201607880;2016;2;16;7;88;2;0.0107;0.125;3;1;-0.301;-0.053;3.24;-0.318;-0.336;-0.048;4.103;-0.663;-0.778;-0.48;-1.392;-0.585;0.019;0.098;0.114;0.105;0.095;0.1;0.033;0.1
201907880;2019;2;19;7;88;2;0.0043;0.124;13;0;-0.308;-0.057;3.52;0.082;-0.324;-0.044;-4.319;0.25;-0.717;-0.466;-6.057;-0.116;0.019;0.094;0.036;0.151;0.06;0.089;0.076;0.094
202607880;2026;2;26;7;88;2;0.0063;0.134;13;0;-0.311;-0.061;3.432;0.07;-0.326;-0.052;-4.475;0.261;-0.858;-0.465;-6.058;-0.115;0.02;0.1;0.096;0.196;0.219;0.106;0.104;0.094
202807880;2028;2;28;7;88;2;0.0075;0.205;16;1;-0.358;-0.095;2.413;-0.427;-0.316;-0.1;-5.989;-0.448;-1.698;-0.493;-8.268;-0.545;0.036;0.183;0.213;0.142;0.196;0.181;0.165;0.168
204007880;2040;2;40;7;88;2;0.0111;0.118;10;0;-0.299;-0.055;4.383;0.034;-0.332;-0.04;-2.406;0.285;-0.646;-0.463;-5.02;-0.101;0.018;0.099;0.063;0.091;0.074;0.079;0.024;0.087
204807880;2048;2;48;7;88;2;0.0239;0.103;3;0;-0.293;-0.06;3.947;0.001;-0.339;-0.024;4.338;0.359;-0.341;-0.465;-2.146;-0.078;0.016;0.062;0.049;0.106;0.08;0.062;0.091;0.078
300607880;3006;3;6;7;88;2;0.0044;0.126;20;1;-0.417;-0.047;-0.984;-0.624;-0.286;-0.041;-6.601;-0.329;-0.65;-0.498;-10.284;-0.521;0.023;0.095;0.135;0.096;0.063;0.098;0.081;0.087
301407880;3014;3;14;7;88;2;0.0343;0.157;7;0;-0.303;-0.046;4.324;-0.007;-0.337;-0.082;0.177;0.36;-1.421;-0.464;-3.524;-0.095;0.022;0.116;0.164;0.129;0.116;0.13;0.004;0.121
400207880;4002;4;2;7;88;2;0.0199;0.15;14;0;-0.317;-0.067;2.787;0.069;-0.325;-0.065;-5.285;0.265;-1.086;-0.466;-6.413;-0.118;0.022;0.111;0.138;0.091;0.153;0.111;0.132;0.117
401007880;4010;4;10;7;88;2;0.0107;0.14;6;0;-0.301;-0.051;4.383;-0.003;-0.338;-0.063;1.221;0.357;-1.066;-0.464;-3.224;-0.091;0.02;0.125;0.167;0.149;0.115;0.099;0.161;0.103
401207880;4012;4;12;7;88;2;0.0058;0.13;12;0;-0.307;-0.058;3.828;0.055;-0.328;-0.05;-3.858;0.27;-0.819;-0.464;-5.715;-0.11;0.02;0.105;0.001;0.009;0.08;0.104;0.103;0.104
601807880;6018;6;18;7;88;2;0.0309;0.129;0;0;-0.299;-0.052;3.772;0.037;-0.338;-0.053;8.254;0.396;-0.874;-0.468;-0.993;-0.094;0.019;0.113;0.103;0.11;0.048;0.099;0.086;0.102
100408880;1004;1;4;8;88;2;0.0024;0.079;2;1;0.488;0.053;-0.823;-0.642;0.05;0.045;8.403;-0.645;0.915;0.148;4.672;-0.446;-0.02;0.04;0.109;0.034;0.048;0.053;0.033;0.057
100608880;1006;1;6;8;88;2;0.0496;0.096;18;1;0.454;0.028;-3.051;0.413;0.207;0.019;3.621;0.209;0.421;-0.276;-6.855;-0.573;0.003;0.042;0.019;0.058;0.036;0.05;0.054;0.053
100708880;1007;1;7;8;88;2;0.031;0.095;4;1;0.487;0.055;0.728;-0.681;0.051;0.031;6.514;-0.604;0.657;0.145;3.984;-0.467;-0.017;0.061;0.06;0.024;0.018;0.056;0.01;0.056
100908880;1009;1;9;8;88;2;0.0076;0.098;3;0;0.513;0.053;-2.394;0.084;0.051;0.033;8.38;0.145;0.697;0.175;2.203;-0.119;-0.017;0.074;0.073;0.143;0.065;0.061;0.096;0.07
101108880;1011;1;11;8;88;2;0.4469;0.133;12;0;0.53;0.058;3.288;0.136;0.059;0.005;0.935;0.089;0.192;0.169;1.256;-0.098;-0.011;0.06;0.073;0.123;0.025;0.078;0.129;0.047
101308880;1013;1;13;8;88;2;0.008;0.123;14;0;0.529;0.054;2.044;0.119;0.075;0.009;0.876;0.075;0.256;0.121;0.595;-0.11;-0.01;0.08;0.119;0.078;0.073;0.094;0.116;0.083
